"X1" "X2"
"1" 15280 0.00100987536935692
"2" 15290 0.00105629938256426
"3" 15300 0.00110974912487516
"4" 15310 0.00116337276027389
"5" 15320 0.00122204165187317
"6" 15330 0.00127212318146106
"7" 15340 0.0013215686281013
"8" 15350 0.00136942021620379
"9" 15360 0.00140375350478514
"10" 15370 0.00144158449583506
"11" 15380 0.00147000655991935
"12" 15390 0.00150281526746905
"13" 15400 0.00152282245351736
"14" 15410 0.00154987870452117
"15" 15420 0.00157737380849691
"16" 15430 0.00159548169665364
"17" 15440 0.00162095599197223
"18" 15450 0.00163968284485923
"19" 15460 0.00166597092994338
"20" 15470 0.00168799997696698
"21" 15480 0.00171029055454312
"22" 15490 0.00173560467448624
"23" 15500 0.00175566432471433
"24" 15510 0.00177102591786676
"25" 15520 0.00178930903007235
"26" 15530 0.0018077951047855
"27" 15540 0.00183145897572779
"28" 15550 0.00186343585950862
"29" 15560 0.00190409626216084
"30" 15570 0.001956951495716
"31" 15580 0.00202208740432507
"32" 15590 0.00208034765128789
"33" 15600 0.00213719931884948
"34" 15610 0.00219864713574482
"35" 15620 0.002261712397542
"36" 15630 0.00231666534193329
"37" 15640 0.00237568322069303
"38" 15650 0.00243885195760403
"39" 15660 0.00250645138004453
"40" 15670 0.00257564787314367
"41" 15680 0.00264644228865219
"42" 15690 0.00272985080187519
"43" 15700 0.00280793860518474
"44" 15710 0.0029029188469917
"45" 15720 0.00300020349023213
"46" 15730 0.00311189276663446
"47" 15740 0.00323493070472648
"48" 15750 0.00336524747793965
"49" 15760 0.00348580071340667
"50" 15770 0.00359564651640915
"51" 15780 0.00371291680644648
"52" 15790 0.00382878711131188
"53" 15800 0.00392289626043182
"54" 15810 0.00403658244831837
"55" 15820 0.00414131124872009
"56" 15830 0.00426202841724703
"57" 15840 0.00436943679253445
"58" 15850 0.00447406619664001
"59" 15860 0.00457975833424257
"60" 15870 0.0046673727072763
"61" 15880 0.00475946767888266
"62" 15890 0.00487136627029231
"63" 15900 0.0049683696848372
"64" 15910 0.00506581587442713
"65" 15920 0.00516362868920079
"66" 15930 0.00527381625691649
"67" 15940 0.00536856045714974
"68" 15950 0.00547934143671783
"69" 15960 0.00557442171000917
"70" 15970 0.00568538536927071
"71" 15980 0.00579626644454586
"72" 15990 0.00590380056494942
"73" 16000 0.00601421127167987
"74" 16010 0.0061369091058697
"75" 16020 0.00625902425285297
"76" 16030 0.00639575064372142
"77" 16040 0.00652069072921181
"78" 16050 0.00665649790308168
"79" 16060 0.00678998087329892
"80" 16070 0.00691878484621866
"81" 16080 0.00704488356184686
"82" 16090 0.00715422589448663
"83" 16100 0.00724602354005445
"84" 16110 0.00735036635693487
"85" 16120 0.00743771470861979
"86" 16130 0.00752388592360907
"87" 16140 0.00760939199746502
"88" 16150 0.00770300244223421
"89" 16160 0.00779305410416207
"90" 16170 0.00787828748724861
"91" 16180 0.00795776665591266
"92" 16190 0.00803218632094916
"93" 16200 0.00810246702207156
"94" 16210 0.00817356739572408
"95" 16220 0.00823129717163808
"96" 16230 0.00828884984592765
"97" 16240 0.00834389975857381
"98" 16250 0.00838952934252801
"99" 16260 0.00842921859833058
"100" 16270 0.00845543987929504
"101" 16280 0.00847207794253017
"102" 16290 0.00847872284250769
"103" 16300 0.00847739130899335
"104" 16310 0.00846809383848504
"105" 16320 0.00845089802066893
"106" 16330 0.00842582312620199
"107" 16340 0.00839297538797174
"108" 16350 0.00835734657758531
"109" 16360 0.00831576918591703
"110" 16370 0.00827460034763987
"111" 16380 0.00823617570027608
"112" 16390 0.00819514152790765
"113" 16400 0.0081579928798326
"114" 16410 0.00811064693353982
"115" 16420 0.00806893440667377
"116" 16430 0.00802521593327165
"117" 16440 0.00798027767768826
"118" 16450 0.00793357208314009
"119" 16460 0.00788699764403917
"120" 16470 0.00782777228125659
"121" 16480 0.00776647227337128
"122" 16490 0.00770063691354527
"123" 16500 0.00763386878982146
"124" 16510 0.00755167299696281
"125" 16520 0.00746496524467841
"126" 16530 0.00737357723101581
"127" 16540 0.00727920542273835
"128" 16550 0.00717035623814636
"129" 16560 0.00708416096544081
"130" 16570 0.00698815822513984
"131" 16580 0.00689050188834077
"132" 16590 0.00680835551483595
"133" 16600 0.00671083853553907
"134" 16610 0.00661248558075676
"135" 16620 0.00651048057744905
