"X1" "X2"
"1" 11240 0.00100907811658365
"2" 11250 0.00106755669248038
"3" 11260 0.00112662236846211
"4" 11270 0.0011835092685716
"5" 11280 0.00123182777696749
"6" 11290 0.00127623768281529
"7" 11300 0.00132450635804466
"8" 11310 0.00137684737437844
"9" 11320 0.00142215417175798
"10" 11330 0.00147567894581982
"11" 11340 0.0015240812229553
"12" 11350 0.00158123918826982
"13" 11360 0.0016329045138862
"14" 11370 0.00167583515194918
"15" 11380 0.00172517103592293
"16" 11390 0.00176503026425169
"17" 11400 0.0018057413468066
"18" 11410 0.00185014507907759
"19" 11420 0.00188406625550694
"20" 11430 0.00191855625640753
"21" 11440 0.00195362176152143
"22" 11450 0.00198926940278929
"23" 11460 0.00200731358226359
"24" 11470 0.00202550575771423
"25" 11480 0.00203168211989921
"26" 11490 0.00202878093835246
"27" 11500 0.00202878093835246
"28" 11510 0.00201964288570295
"29" 11520 0.00201964288570295
"30" 11530 0.00201964288570295
"31" 11540 0.00202878093835246
"32" 11550 0.00204716910826634
"33" 11560 0.00206285405955781
"34" 11570 0.00208153002425989
"35" 11580 0.00210701842357516
"36" 11590 0.00212606245991679
"37" 11600 0.00215491707611301
"38" 11610 0.00218698145310653
"39" 11620 0.00222649106038028
"40" 11630 0.00226663099924318
"41" 11640 0.00230016183188284
"42" 11650 0.00234144428484647
"43" 11660 0.00237282990458565
"44" 11670 0.00241524695772836
"45" 11680 0.00245066605047197
"46" 11690 0.00249425919987014
"47" 11700 0.00253851723102928
"48" 11710 0.00258344518690869
"49" 11720 0.00262904792883481
"50" 11730 0.00267533012577453
"51" 11740 0.00274603710951546
"52" 11750 0.00280614529225541
"53" 11760 0.00287970927302325
"54" 11770 0.00295484901255192
"55" 11780 0.00303157510010818
"56" 11790 0.0030932602247006
"57" 11800 0.00317289056106396
"58" 11810 0.00325413063451686
"59" 11820 0.00332306374367481
"60" 11830 0.00340378981613277
"61" 11840 0.00348958977513534
"62" 11850 0.00358052278106104
"63" 11860 0.00365462033969024
"64" 11870 0.00372983602796441
"65" 11880 0.00380616582361028
"66" 11890 0.00388360453425873
"67" 11900 0.00396214575259278
"68" 11910 0.00404178181152264
"69" 11920 0.0041225037394998
"70" 11930 0.00420430121608925
"71" 11940 0.00428716252792515
"72" 11950 0.00438798174603052
"73" 11960 0.00447313512214486
"74" 11970 0.00459405356569934
"75" 11980 0.00471691371831926
"76" 11990 0.00483810625196447
"77" 12000 0.00499774406602592
"78" 12010 0.00514513947944271
"79" 12020 0.0053135268599176
"80" 12030 0.00550692745790603
"81" 12040 0.00569979035513105
"82" 12050 0.0058788465267184
"83" 12060 0.00607946530825492
"84" 12070 0.00623858232547817
"85" 12080 0.00639866466652488
"86" 12090 0.00653935746318302
"87" 12100 0.0066370498103685
"88" 12110 0.00673801678236383
"89" 12120 0.00681886319103514
