"X1" "X2"
"1" 31620 0.0010150831103754
"2" 31640 0.00111093322259831
"3" 31660 0.00119979526287428
"4" 31680 0.00130369645328017
"5" 31700 0.00140373131818551
"6" 31720 0.00151987688207205
"7" 31740 0.0016289552936814
"8" 31760 0.00174587634287874
"9" 31780 0.00187225179205578
"10" 31800 0.00198689989110553
"11" 31820 0.00211943462038408
"12" 31840 0.00226060251116811
"13" 31860 0.0023884244636964
"14" 31880 0.00252372255085439
"15" 31900 0.0026549161528704
"16" 31920 0.00280602861501028
"17" 31940 0.00291394813300941
"18" 31960 0.00304007653143654
"19" 31980 0.00315792088279824
"20" 32000 0.00323858099261116
"21" 32020 0.00335068114832525
"22" 32040 0.00344804290928001
"23" 32060 0.00354838070793165
"24" 32080 0.00366455023212928
"25" 32100 0.00376684712247539
"26" 32120 0.00388942861568721
"27" 32140 0.00399731789398859
"28" 32160 0.00412653370492063
"29" 32180 0.00425940993424901
"30" 32200 0.0043820450279811
"31" 32220 0.00451609032420503
"32" 32240 0.00463898297326662
"33" 32260 0.00476471550851709
"34" 32280 0.00490806117389179
"35" 32300 0.0050547451866876
"36" 32320 0.00520477868689765
"37" 32340 0.00539719863538373
"38" 32360 0.00557862484477149
"39" 32380 0.00580556428958
"40" 32400 0.00608974666862155
"41" 32420 0.00636598419784329
"42" 32440 0.00665081224474923
"43" 32460 0.00701808877751282
"44" 32480 0.00737950349019406
"45" 32500 0.0077340859519583
"46" 32520 0.00814870546105236
"47" 32540 0.00852544085152808
"48" 32560 0.00894474446721481
"49" 32580 0.00937493454379941
"50" 32600 0.00976337797119109
"51" 32620 0.0101950996692564
"52" 32640 0.0106356588915154
"53" 32660 0.011099951797817
"54" 32680 0.011553972491521
"55" 32700 0.0120641956765898
"56" 32720 0.0126129351767472
"57" 32740 0.0131739961122911
"58" 32760 0.013752718144124
"59" 32780 0.0143334844076016
"60" 32800 0.0149324451368862
"61" 32820 0.0155403490118175
"62" 32840 0.0161381823670865
"63" 32860 0.0166940034270303
"64" 32880 0.017199955769521
"65" 32900 0.017645150243208
"66" 32920 0.0180096190266622
"67" 32940 0.0183277963639266
"68" 32960 0.0185496181225971
"69" 32980 0.0187082859638629
"70" 33000 0.018794471067592
"71" 33020 0.0188281610680251
"72" 33040 0.0188115537773376
"73" 33060 0.0187546391848859
"74" 33080 0.0186587233317218
"75" 33100 0.0185357123594311
"76" 33120 0.0183819269140463
"77" 33140 0.0181963953872284
"78" 33160 0.0179811936985885
"79" 33180 0.0177590691574177
"80" 33200 0.0175107910478973
"81" 33220 0.0172399299615494
"82" 33240 0.0169477860567969
"83" 33260 0.0166012409304874
"84" 33280 0.0162685735096544
"85" 33300 0.0158626895740621
"86" 33320 0.0154382594907241
"87" 33340 0.0149290294199903
"88" 33360 0.0143880973477483
"89" 33380 0.0137531541256135
"90" 33400 0.0131216902611609
"91" 33420 0.0124382548832307
"92" 33440 0.0117358261910867
"93" 33460 0.0109922864652973
"94" 33480 0.0102991364548675
"95" 33500 0.00961257950375124
"96" 33520 0.00890642787892202
"97" 33540 0.00822521253807747
"98" 33560 0.00755769015049546
"99" 33580 0.00689005154510912
"100" 33600 0.00624753795952667
"101" 33620 0.00561226718390774
"102" 33640 0.00503808801929226
"103" 33660 0.00446143666835096
"104" 33680 0.0039443697576019
"105" 33700 0.0034828631771153
"106" 33720 0.00307429137983529
"107" 33740 0.00269931680264527
"108" 33760 0.00235884690015279
"109" 33780 0.00207017864425491
"110" 33800 0.00181711660946231
"111" 33820 0.00158858290841701
"112" 33840 0.00138659842622563
"113" 33860 0.00121349894294969
"114" 33880 0.00105556130121588
