0.02	3.23
0.05	3.19
0.08	3.3
0.11	3.35
0.14	3.26
0.17	3.32
0.2	3.68
0.23	3.35
0.26	3.24
0.29	3.29
0.32	3.19
0.35	3.34
0.38	3.21
0.41	3.2
0.44	3.19
0.47	3.23
0.5	3.29
0.53	3.41
0.56	3.43
0.59	3.6
0.62	3.16
0.65	3.34
0.68	3.62
0.71	3.16
0.74	3.27
0.77	3.58
0.8	3.29
0.83	3.14
0.86	3.28
0.89	3.34
0.92	3.41
0.95	3.11
0.98	3.13
1.01	3.28
1.04	3.18
1.07	3.23
1.1	3.42
1.13	3.32
1.16	3.47
1.19	2.88
1.22	3.33
1.25	3.46
1.28	4.18
1.31	3.48
1.34	3.48
1.37	3.83
1.4	3.92
1.43	3.81
1.46	3.62
1.49	3.63
1.58	3.64
1.67	4.29
1.7	3.79
1.73	3.96
1.76	3.88
1.79	3.4
1.82	3.58
1.85	4.04
1.88	3.67
1.91	3.85
1.92	3.75
1.94	4.25
1.95	3.76
1.97	3.86
1.98	4.01
2	4
2.03	3.93
2.04	4.06
2.06	4.09
2.09	4.15
2.1	4.06
2.12	4.28
2.15	4.09
2.16	4.21
2.18	3.92
2.21	3.94
2.22	4.18
2.24	4.34
2.27	3.39
2.28	4.35
2.3	3.95
2.33	4.18
2.34	4.32
2.36	4.12
2.39	4.22
2.4	4.28
2.42	3.66
2.46	4.21
2.48	4.15
2.51	4.22
2.54	3.98
2.56	4.21
2.57	4.55
2.58	4.45
2.6	3.3
2.62	4.66
2.63	4.21
2.66	4.48
2.68	4.22
2.78	5.09
2.81	5.03
2.87	4.88
2.89	4.78
2.9	5.11
2.93	5.17
2.94	5.23
2.96	5.18
2.99	5.07
3	5.34
3.02	5.13
3.06	5.29
3.08	5.19
3.11	5.3
3.12	5.16
3.17	5.14
3.18	5.14
3.2	5.34
3.24	5.29
3.26	5.15
3.3	5.17
3.32	5.21
3.36	5.19
3.38	5.26
3.47	5.15
3.62	5.03
3.77	5.22
3.86	5.15
3.92	4.75
3.98	5.01
4.04	4.67
4.07	5.26
4.1	5.05
4.13	5.23
4.16	4.95
4.19	5.09
4.22	5.14
4.25	4.91
4.28	4.45
4.31	4.07
4.37	5
4.4	4.92
4.43	4.33
4.46	4.35
4.49	4.98
4.52	5.14
4.55	3.53
4.67	4.9
4.7	4.36
4.73	4.75
4.76	4.44
4.79	4.78
4.85	4.57
4.88	4.79
4.94	4.77
5.03	4.17
5.06	3.14
5.18	4.99
5.19	4.72
5.21	4.12
5.27	4.74
5.3	4.88
5.33	3.44
5.36	4.89
5.39	4.6
5.45	4.73
5.48	3.01
5.51	4.37
5.54	4.74
5.57	3.26
5.6	3.96
5.63	4.05
5.66	3.96
5.69	4.7
5.72	4.43
5.75	4.96
5.78	4.74
5.81	4.83
5.84	4.73
5.9	4.76
5.93	5
5.96	4.89
6.02	4.8
6.05	5.11
6.08	5.09
6.11	5.04
6.15	4.98
6.17	5.1
6.2	4.95
6.26	5.2
6.27	3.34
6.29	4.84
6.35	5
6.38	4.77
6.41	4.75
6.47	4.98
6.5	4.76
6.56	2.66
6.59	4.43
6.65	3.59
6.71	3.91
6.74	4.47
6.77	4.17
6.83	4.32
6.86	4.29
6.89	3.64
6.95	3.59
7.01	4.41
7.07	2.99
7.13	4.72
7.16	4.66
7.19	4.39
7.25	4.2
7.31	4.74
7.34	4.66
7.4	4.62
7.46	4.7
7.48	4.52
7.58	4.51
7.6	4.77
7.7	4.8
7.75	4.74
7.78	4.75
7.82	4.38
7.85	4.87
7.88	4.88
7.91	4.79
7.94	4.71
8	4.85
8.03	4.61
8.06	4.65
8.18	3.32
8.21	4.47
8.3	4.55
8.34	4.62
8.36	4.76
8.38	4.61
8.42	4.39
8.44	4.51
8.48	4.31
8.5	4.37
8.51	4.28
8.52	4.17
8.54	4.7
8.57	4.27
8.58	4.27
8.6	4.14
8.62	4.34
8.64	3.49
8.66	4.36
8.67	4.36
8.68	4.35
8.69	4.15
8.7	4.15
8.75	3.08
8.76	4.23
8.8	4.5
8.82	4.09
8.84	4.59
8.86	4.67
8.9	4.38
8.93	4.57
8.94	4.57
8.96	4.34
8.98	4.75
9	4.64
9.02	4.59
9.05	4.72
9.06	4.79
9.1	4.62
9.11	3.65
9.12	4.65
9.17	4.43
9.2	4.61
9.24	4.79
9.25	4.63
9.26	4.58
9.28	4.8
9.32	4.43
9.38	4.89
9.41	4.47
9.5	4.84
9.62	4.79
9.65	4.71
9.75	4.52
9.8	4.15
9.86	4.61
9.95	3.96
9.98	4.08
10.31	4.69
10.58	4.35
10.7	4.53
10.73	3.64
10.83	4.33
10.88	4.44
10.94	4.63
11.03	4.41
11.06	4.48
11.15	4.41
11.18	4.25
11.21	4.5
11.24	4.28
11.27	4.14
11.36	4.02
11.45	4.68
11.6	5.16
11.75	3.74
11.78	4.76
11.81	4.79
11.9	4.59
12.02	4.72
12.08	4.55
12.11	4.8
12.14	4.74
12.17	4.78
12.21	4.95
12.23	4.66
12.26	4.76
12.29	4.61
12.32	4.66
12.35	4.35
12.38	4.59
12.41	4.83
12.44	4.64
12.47	4.46
12.5	4.52
12.53	4.52
12.56	4.51
12.62	4.44
12.65	4.38
12.68	4.32
12.71	4.23
12.74	4.36
12.8	4.05
12.83	4.18
12.86	4.25
12.89	4.05
12.98	4.1
13.19	3.77
13.34	3.84
13.55	4.37
13.7	4.02
13.85	3.1
13.97	3.85
14.09	3.83
14.21	3.89
14.33	4.01
14.45	3.98
14.66	4.18
14.81	4.18
14.96	3.67
15.02	3.67
15.05	3.33
15.11	4.08
15.14	3.91
15.17	3.93
15.2	3.46
15.23	4.4
15.26	3.03
15.29	3.22
15.32	3.17
15.35	3.1
15.41	2.98
15.5	
15.53	4.9
15.56	4.33
15.71	5.19
15.74	5.37
15.8	5.34
15.83	5.32
15.86	5.08
15.89	5.05
15.92	5.25
15.95	5.29
15.98	5.37
16.1	5.25
16.25	4.73
16.28	4.11
16.31	4.26
16.4	5.04
16.46	5.32
16.49	5.13
16.52	5.24
16.55	4.98
16.58	5.06
16.61	4.46
16.64	4.84
16.67	5.06
16.7	5
16.73	5.09
16.76	4.78
16.82	5
16.85	4.77
16.94	4.98
16.97	5
17	3.79
17.03	4.74
17.15	4.47
17.3	4.75
17.33	5.01
17.36	4.58
17.42	4.62
17.57	4.74
17.72	4.49
17.87	4.61
18.08	4.74
18.23	4.12
18.29	4.58
18.35	4.44
18.38	4.23
18.44	4.79
18.53	4.94
18.59	5.11
18.62	4.8
18.68	5.01
18.71	5.1
18.74	5.09
18.77	5.04
18.8	4.94
18.83	4.85
