"X1" "X2"
"1" 29000 0.00101201235879314
"2" 29020 0.00104499251695533
"3" 29040 0.0010748328514371
"4" 29060 0.00110610786165551
"5" 29080 0.00113504052139948
"6" 29100 0.00116471539578959
"7" 29120 0.00119113065007245
"8" 29140 0.00121813096740828
"9" 29160 0.00124506772889464
"10" 29180 0.0012725849943472
"11" 29200 0.00130069351832924
"12" 29220 0.00133232740749044
"13" 29240 0.00136614199038346
"14" 29260 0.00140316647449108
"15" 29280 0.00144039107213788
"16" 29300 0.00148186257703518
"17" 29320 0.00152704146720097
"18" 29340 0.00157264462096065
"19" 29360 0.00162411394897747
"20" 29380 0.00168177431362988
"21" 29400 0.00174135782969347
"22" 29420 0.00180478545858462
"23" 29440 0.00187647144850644
"24" 29460 0.00195074666655042
"25" 29480 0.00202407499099637
"26" 29500 0.00209994499230366
"27" 29520 0.00217721089183699
"28" 29540 0.00225349000287021
"29" 29560 0.00233104814721945
"30" 29580 0.00240729050336897
"31" 29600 0.00248193620058394
"32" 29620 0.00254950490668913
"33" 29640 0.00261701725545395
"34" 29660 0.0026872735739564
"35" 29680 0.00276029818194869
"36" 29700 0.00283731517159713
"37" 29720 0.00291610432783093
"38" 29740 0.00299667863056365
"39" 29760 0.00307176948148772
"40" 29780 0.00314711896370789
"41" 29800 0.00321781491713721
"42" 29820 0.00328865383906179
"43" 29840 0.00335820002310351
"44" 29860 0.00343013597166304
"45" 29880 0.00350325705072073
"46" 29900 0.00357344998443341
"47" 29920 0.00362719611920144
"48" 29940 0.00368279970969431
"49" 29960 0.00372671786400196
"50" 29980 0.00376546272647896
"51" 30000 0.00379890738812062
"52" 30020 0.00382006241454731
"53" 30040 0.00384696594018673
"54" 30060 0.0038626902529456
"55" 30080 0.00388294726939523
"56" 30100 0.00389645857622754
"57" 30120 0.00392272871813287
"58" 30140 0.00396186399497451
"59" 30160 0.00401991311031679
"60" 30180 0.00409150695076843
"61" 30200 0.00418192605898399
"62" 30220 0.004287046153979
"63" 30240 0.00439512194156725
"64" 30260 0.00450243609540315
"65" 30280 0.0046113781519101
"66" 30300 0.00472191440179314
"67" 30320 0.00482617260198187
"68" 30340 0.00493177103557614
"69" 30360 0.00503195576942776
"70" 30380 0.00513879998616964
"71" 30400 0.00524125969927468
"72" 30420 0.00533783177950211
"73" 30440 0.0054435049406178
"74" 30460 0.00555014006921935
"75" 30480 0.00565057548791803
"76" 30500 0.00575893491836231
"77" 30520 0.00587658256592158
"78" 30540 0.00599509969943981
"79" 30560 0.00612301021307609
"80" 30580 0.00626777896475855
"81" 30600 0.0064208589477993
"82" 30620 0.00659097506562267
"83" 30640 0.00677675857805025
"84" 30660 0.00697799460135688
"85" 30680 0.00719427603697319
"86" 30700 0.00741615890545743
"87" 30720 0.00765035325887728
"88" 30740 0.00788976381294054
"89" 30760 0.0081331946636768
"90" 30780 0.00837216808604778
"91" 30800 0.00862037932432629
