"X1" "X2"
"1" 11770 0.0010036576343724
"2" 11780 0.00102017426552048
"3" 11790 0.00103355886242229
"4" 11800 0.00105054219321747
"5" 11810 0.00106778755545592
"6" 11820 0.00108236110312327
"7" 11830 0.00109951392858611
"8" 11840 0.00111751316270209
"9" 11850 0.00113637836598652
"10" 11860 0.00115182214346286
"11" 11870 0.00116746013788695
"12" 11880 0.0011832941405654
"13" 11890 0.00119932593792403
"14" 11900 0.0012155573106834
"15" 11910 0.00123199003300982
"16" 11920 0.00124862587164178
"17" 11930 0.00126546658499122
"18" 11940 0.00128251392221958
"19" 11950 0.00130324591809566
"20" 11960 0.00132075393319564
"21" 11970 0.00134562194383976
"22" 11980 0.00137091041781772
"23" 11990 0.00139596266801256
"24" 12000 0.00142899557518599
"25" 12010 0.00145953433791198
"26" 12020 0.00149457835627971
"27" 12030 0.00153505481952986
"28" 12040 0.00157578762340403
"29" 12050 0.00161395271524044
"30" 12060 0.00165721137702536
"31" 12070 0.00169192345571513
"32" 12080 0.00172725122260393
"33" 12090 0.00175867196384132
"34" 12100 0.00178065156460539
"35" 12110 0.00180362903665735
"36" 12120 0.00182218826131211
"37" 12130 0.00183621141488456
"38" 12140 0.00185032371929709
"39" 12150 0.0018645253792887
"40" 12160 0.00187806481095958
"41" 12170 0.00189652217427873
"42" 12180 0.00191030268672498
"43" 12190 0.00192976985676008
"44" 12200 0.00195433002250915
"45" 12210 0.0019741595745087
"46" 12220 0.00199415076721024
"47" 12230 0.00201430392480566
"48" 12240 0.00203461934668027
"49" 12250 0.00205509730678751
"50" 12260 0.00207129769665078
"51" 12270 0.00208685623806292
"52" 12280 0.0021017682381718
"53" 12290 0.00211299100130822
"54" 12300 0.0021287942963509
"55" 12310 0.00214623618524015
"56" 12320 0.00216385893777669
"57" 12330 0.00218079309595569
"58" 12340 0.00219697181502827
"59" 12350 0.00221324242321475
"60" 12360 0.00222414055124318
"61" 12370 0.00224056432999277
"62" 12380 0.00225156457166772
"63" 12390 0.00226728459943775
"64" 12400 0.00228869045154223
"65" 12410 0.00231590358528275
"66" 12420 0.00234418871681208
"67" 12430 0.00238421595424707
"68" 12440 0.00242474153848135
"69" 12450 0.00247840433738995
"70" 12460 0.00252605643041039
"71" 12470 0.00258043221256497
"72" 12480 0.00264179538090624
"73" 12490 0.00269872250465376
"74" 12500 0.00276194990492445
"75" 12510 0.00282055679882572
"76" 12520 0.00288742078308392
"77" 12530 0.00295728653766695
"78" 12540 0.00304186669240472
"79" 12550 0.0031417432016211
"80" 12560 0.00326453777992011
"81" 12570 0.00338855861518259
"82" 12580 0.00353526181421302
"83" 12590 0.00368329180771308
"84" 12600 0.00383105135610512
"85" 12610 0.0039808693276889
"86" 12620 0.00412353979267161
"87" 12630 0.00425977360247018
"88" 12640 0.00439785346995171
"89" 12650 0.00454131762625187
"90" 12660 0.00467683757941543
"91" 12670 0.00481067462470883
"92" 12680 0.00494140771826554
"93" 12690 0.00505480551832347
"94" 12700 0.00516605725088162
"95" 12710 0.00527507567499912
"96" 12720 0.00537534454387203
"97" 12730 0.00547405947500392
"98" 12740 0.00556467686988051
"99" 12750 0.00565345931585244
"100" 12760 0.00574076976383811
"101" 12770 0.00581233030413424
"102" 12780 0.00588267731640286
"103" 12790 0.00595069398027052
"104" 12800 0.00600484254862643
"105" 12810 0.00605219270695756
"106" 12820 0.00609839465583461
"107" 12830 0.0061430670956613
"108" 12840 0.00618146220494987
"109" 12850 0.00622385819537713
"110" 12860 0.00626526044818648
"111" 12870 0.00630506594674322
"112" 12880 0.00635320402734882
"113" 12890 0.00639461546130051
"114" 12900 0.00643843825002361
"115" 12910 0.00647553698878194
"116" 12920 0.00651457258483883
"117" 12930 0.00654762214379375
"118" 12940 0.00657858313656919
"119" 12950 0.00660760674343697
"120" 12960 0.0066345366715725
"121" 12970 0.00665672045498143
"122" 12980 0.00667470605195475
"123" 12990 0.00669135125759914
"124" 13000 0.00670453585818698
"125" 13010 0.00671472816749794
"126" 13020 0.00672239627737295
"127" 13030 0.00672961425163704
"128" 13040 0.00673639478617845
"129" 13050 0.00674423682738518
"130" 13060 0.00675267599169524
"131" 13070 0.00676231818754224
"132" 13080 0.00677172547469271
