"X1" "X2"
"1" 34560 0.00106006339153306
"2" 34580 0.00113210299127129
"3" 34600 0.00121341512051977
"4" 34620 0.00129843819213135
"5" 34640 0.00139431056361266
"6" 34660 0.0014946660252874
"7" 34680 0.00159944314668054
"8" 34700 0.00171483575438772
"9" 34720 0.00182871025978028
"10" 34740 0.00194532464248439
"11" 34760 0.00207061080083387
"12" 34780 0.00219581952512439
"13" 34800 0.00232816539542603
"14" 34820 0.00245977407868899
"15" 34840 0.0026013227560968
"16" 34860 0.00274151125235377
"17" 34880 0.0028825908151838
"18" 34900 0.00303034018111367
"19" 34920 0.00318113969136948
"20" 34940 0.00333836812471767
"21" 34960 0.003497826860526
"22" 34980 0.00366336139326638
"23" 35000 0.00383208763490758
"24" 35020 0.00400186634531252
"25" 35040 0.00417433980722127
"26" 35060 0.00434393036001702
"27" 35080 0.00453011563398856
"28" 35100 0.00470381160292142
"29" 35120 0.00487910453183659
"30" 35140 0.00505211423157308
"31" 35160 0.00522885693641913
"32" 35180 0.00540214879900611
"33" 35200 0.00556593895378323
"34" 35220 0.0057349659943675
"35" 35240 0.00589624882793518
"36" 35260 0.00604925700936423
"37" 35280 0.00621424319717218
"38" 35300 0.0063704371899566
"39" 35320 0.00654095858683785
"40" 35340 0.00669965782985405
"41" 35360 0.00687239979435395
"42" 35380 0.00704594347174569
"43" 35400 0.0072092976513065
"44" 35420 0.00739217278205105
"45" 35440 0.00756888401766369
"46" 35460 0.00774090242878675
"47" 35480 0.00792531718130066
"48" 35500 0.00811941599959635
"49" 35520 0.00832255605323804
"50" 35540 0.00853391187768594
"51" 35560 0.00874221217441515
"52" 35580 0.00895684485751256
"53" 35600 0.00915530621480175
"54" 35620 0.0093570679121714
"55" 35640 0.00955424769538616
"56" 35660 0.00974340061000221
"57" 35680 0.00992617004535479
"58" 35700 0.0100924256817841
"59" 35720 0.0102427136570065
"60" 35740 0.01038499602383
"61" 35760 0.0105193621539303
"62" 35780 0.0106313242298693
"63" 35800 0.0107361798845076
"64" 35820 0.0108275672020198
"65" 35840 0.0109112812707889
"66" 35860 0.0109875437578943
"67" 35880 0.0110520818042374
"68" 35900 0.0111134763765006
"69" 35920 0.0111635595103174
"70" 35940 0.0112090733898836
"71" 35960 0.0112462430577063
"72" 35980 0.0112750608335939
"73" 36000 0.0112973693272729
"74" 36020 0.0113094672106308
"75" 36040 0.0113072480188641
"76" 36060 0.0112887589858842
"77" 36080 0.0112541096674007
"78" 36100 0.0112008125841546
"79" 36120 0.0111303799063002
"80" 36140 0.0110390709462012
"81" 36160 0.0109252381340968
"82" 36180 0.0107987060805633
"83" 36200 0.0106434891403364
"84" 36220 0.010470498282722
"85" 36240 0.0102733508323971
"86" 36260 0.0100506797626929
"87" 36280 0.00982162597084838
"88" 36300 0.00957017498313916
"89" 36320 0.00931457772163034
"90" 36340 0.00904041756295563
"91" 36360 0.00877795714326021
"92" 36380 0.00850938679108906
"93" 36400 0.00823611427342212
"94" 36420 0.00798086597956488
"95" 36440 0.00773233701367179
"96" 36460 0.00749357050562243
"97" 36480 0.00726304872041207
"98" 36500 0.00703522623840667
"99" 36520 0.00683215859908827
"100" 36540 0.00664099236070695
"101" 36560 0.00646181165390089
"102" 36580 0.00628420257207177
"103" 36600 0.00612130568789504
"104" 36620 0.00595757786654414
"105" 36640 0.00580582515893604
"106" 36660 0.00564595497006934
"107" 36680 0.00550786688691402
"108" 36700 0.0053591302485217
"109" 36720 0.00521525039363662
"110" 36740 0.00507358167025066
"111" 36760 0.00493420075283505
"112" 36780 0.00479995765902501
"113" 36800 0.00466815513800133
"114" 36820 0.00453601058092328
"115" 36840 0.00440919482477585
"116" 36860 0.00428493183444153
"117" 36880 0.00416861715809258
"118" 36900 0.00404933936763479
"119" 36920 0.00393770776628397
"120" 36940 0.00382836023835591
"121" 36960 0.00372130313303121
"122" 36980 0.00361653878630134
"123" 37000 0.00352581265205885
"124" 37020 0.00343682795802828
"125" 37040 0.00335656540246345
"126" 37060 0.00328463333718704
"127" 37080 0.00322326732820611
"128" 37100 0.00316950392368676
"129" 37120 0.00312306385343974
"130" 37140 0.00307975546045366
"131" 37160 0.00304604536904238
"132" 37180 0.00301653904894167
"133" 37200 0.00298362064496795
"134" 37220 0.00295741685656904
"135" 37240 0.00292530649154778
"136" 37260 0.00289978971526072
"137" 37280 0.00287458624267078
"138" 37300 0.0028347879826591
"139" 37320 0.0028014885770483
"140" 37340 0.00276265736635236
"141" 37360 0.00272156117461936
"142" 37380 0.00268675457889079
"143" 37400 0.00264094304750776
"144" 37420 0.00259870963103794
"145" 37440 0.00255152224374726
"146" 37460 0.00250506490946432
"147" 37480 0.00245142840447905
"148" 37500 0.0024040416457559
"149" 37520 0.0023547444715085
"150" 37540 0.00231139781455762
"151" 37560 0.00226141134722633
"152" 37580 0.00221468404296001
"153" 37600 0.00216881172600077
"154" 37620 0.00211907923162661
"155" 37640 0.00207036690824993
"156" 37660 0.00202028618036109
"157" 37680 0.00197362320448077
"158" 37700 0.00192568338672175
"159" 37720 0.00187882366479843
"160" 37740 0.00183302584651895
"161" 37760 0.00178827168737695
"162" 37780 0.00174454291514564
"163" 37800 0.00170375060303186
"164" 37820 0.00166390619544224
"165" 37840 0.00162675767162799
"166" 37860 0.0015903978392374
"167" 37880 0.00155666769481096
"168" 37900 0.00152181839085481
"169" 37920 0.00148591506640216
"170" 37940 0.00145587624183556
"171" 37960 0.00142642291817586
"172" 37980 0.00139754547530821
"173" 38000 0.00136753959101539
"174" 38020 0.00133980798643172
"175" 38040 0.00130963657654395
"176" 38060 0.00128304943097121
"177" 38080 0.00125412665311888
"178" 38100 0.00122584279186747
"179" 38120 0.00119545367869567
"180" 38140 0.00116580630521443
"181" 38160 0.00113578476575019
"182" 38180 0.00110403947440038
"183" 38200 0.00106978886336389
"184" 38220 0.0010357992464443
